Text,Label,Subclass
महिलांवर असंवेदनशील टिप्पणी करून तुम्ही त्यांना त्यांच्या शारीरिक आणि मानसिक स्थितीत त्रास देत आहात.,1,4
तुमचं वागणं तिच्या विचारांना अप्रत्यक्षपणे हानी पोहोचवते.,1,4
तुमचं वर्तन तिच्या आदर्श आणि कर्तृत्वावर प्रश्न उपस्थित करत आहे.,1,4
तुम्ही तिच्या कामावर असंवेदनशील टिप्पणी करून तिच्या आत्मविश्वासाला धोका दिला आहे.,1,4
"तुम्ही तिच्या कष्टांना अपमानित करत आहात, आणि तीला इतर लोकांपेक्षा कमी समजत आहात.",1,4
"तुम्ही तिच्या कामाची चुकता मूल्यांकन केलंत, जे तिच्या कष्टांचा अपमान आहे.",1,4
"तुम्ही तिच्या विचारांना दुर्लक्ष करून, तिला एक कमकुवत व्यक्ती बनवू इच्छिता.",1,4
एक महिला म्हणून तिच्या आत्मसन्मानावर टीका करणे अत्यंत अपमानजनक आहे.,1,4
"तुम्ही तिच्या परिश्रमांचा मजाक करत आहात, आणि तिच्या आत्मविश्वासाला हानी पोहोचवता.",1,4
"महिलांना जे ते सांगणे, त्यावर अतिरेक करून त्यांना अस्वस्थ करण्याचा प्रयत्न करणे गैर आहे.",1,4
तुम्ही तिच्या आत्मसन्मानाला हानी पोहोचवण्याचा प्रयत्न करत आहात.,1,4
तुमच्या शब्दांनी तिच्या आत्मविश्वासावर एक मोठा परिणाम केला आहे.,1,4
स्त्रियांवर अशा प्रकारच्या शब्दांचा वापर करणे अत्यंत हानिकारक आहे.,1,4
तुम्ही तिच्या कार्याचे मूल्यांकन अशा प्रकारे करत आहात जे तिच्या आत्मसन्मानावर हल्ला करत आहे.,1,4
महिलांना अशी अपमानजनक टिप्पणी करून तुम्ही त्यांचा आत्मसन्मान तोडत आहात.,1,4
स्त्रियांना मात्र त्यांच्या बाह्य रूपावरून ठरवणं योग्य नाही.,1,4
एक महिला म्हणून तिच्या कर्तृत्वावर तुमचं वागणं चुकीचं आहे.,1,4
महिलांवरील असंवेदनशील शब्दांचा वापर केल्याने त्यांचे मानसिक आरोग्य खराब होऊ शकते.,1,4
तुमचं वर्तन तिच्या दृष्टीने अत्यंत हानिकारक आणि अपमानजनक आहे.,1,4
तुम्ही तिच्या शारीरिक रूपावर टीका करून तिच्या आत्मसन्मानाला धोका दिला आहे.,1,4
महिलांना अशा प्रकारे मानसिक दबाव देणे खूपच खोटं आहे.,1,4
तुमचं वर्तन समाजाच्या स्त्री-पुरुष समानतेच्या तत्त्वावर उलट आहे.,1,4
"तुम्ही तिच्या आत्मसन्मानावर हल्ला करत आहात, जे चुकीचं आहे.",1,4
एक महिला म्हणून तिच्या परिश्रमांचं आणि कर्तृत्वाचं कौतुक करा.,1,4
तुमचं वागणं तिच्या आत्मविश्वासाला हानी पोहोचवण्यास कारणीभूत होईल.,1,4
तुम्ही तिच्या दृष्टीने अपमानजनक शब्द वापरून तिच्या स्वाभिमानाला धक्का दिला आहे.,1,4
तुमच्या शब्दांनी तिच्या आत्मविश्वासावर खोल परिणाम केला आहे.,1,4
"एक महिला म्हणून तिच्या अधिकारांचा आदर करा, आणि तीला अपमानित करणे चुकीचं आहे.",1,4
तुम्ही तिच्या शारीरिक किंवा मानसिक स्थितीवर टीका करून तिच्या आत्मसन्मानावर हल्ला केला आहे.,1,4
महिलांवर शारीरिक व मानसिक ताण लादणे अत्यंत असंवेदनशील आहे.,1,4
तुमचं वर्तन तिच्या आत्मसन्मानावर गालबोट घालणारं आहे.,1,4
तुम्ही तिच्या रूपावर टीका करून तिच्या आत्मसन्मानावर आघात करत आहात.,1,4
"एका स्त्रीच्या कार्यावर टिप्पणी करणे, तिच्या परिश्रमांचा अपमान करणे आहे.",1,4
महिलांना केवळ त्यांच्या शारीरिक रूपावरून किंमत देणे हे अत्यंत अपमानजनक आहे.,1,4
तुम्ही तिच्या आत्मसन्मानावर हल्ला करत आहात आणि ते खूप चूक आहे.,1,4
तुमचं वागणं तिच्या मानसिक स्थितीवर नकारात्मक परिणाम करत आहे.,1,4
एक स्त्री म्हणून तिला तिच्या कर्तृत्वावर टिकाटिप्पणी सहन करायला लावणे चुकीचं आहे.,1,4
त्याने तिच्या शारीरिक रूपावर केलेली टिप्पणी तिच्या आत्मसन्मानासाठी धोकादायक आहे.,1,4
महिलांची मानसिक स्थिती त्यांच्यावर होणाऱ्या टीकेमुळे खराब होऊ शकते.,1,4
"तिच्या कामावर टीका करताना, त्याच्या आत्मसन्मानावर हल्ला करणे चुकते आहे.",1,4
"तुम्ही तिच्या व्यक्तिमत्वावर अशा प्रकारे टीका करत आहात, हे तिला दुखावणारं आहे.",1,4
महिलांना अपमानित करून त्यांना कमजोर बनवण्याचा प्रयत्न करणं खूप चुकीचं आहे.,1,4
तिच्या विचारांवर टीका करण्याचा तुमचा पद्धत खूप असंवेदनशील आहे.,1,4
एक स्त्री म्हणून तिच्या अस्तित्वाचा आदर करा आणि तिला हे सहन करायला लावू नका.,1,4
तुम्ही तिच्या शारीरिक रूपावर टीका करून तिच्या आत्मविश्वासाला ठेच पोहोचवला आहे.,1,4
एक महिला म्हणून तिला असंवेदनशील शब्द वापरणे योग्य नाही.,1,4
"तिच्या परिश्रमावर टीका करणे, तीला नाकारणे आणि तिच्या आत्मसन्मानावर आघात करणे चुकीचं आहे.",1,4
तुम्ही तिच्या शारीरिक स्थितीवर टिप्पणी करून तिच्या मनोबलाला कमी करत आहात.,1,4
महिलांना केवळ त्यांच्या रूपावरून निंदा करणे हे खूपच अपमानजनक आहे.,1,4
"तिने केलेल्या कामावर तुम्ही जितके अपमानजनक शब्द वापरलेत, ते तिला धोका देतात.",1,4
"तुम्ही तिच्या विचारांवर टीका केलीत, तिच्या स्वाभिमानाला हानी पोहोचवली आहे.",1,4
"तुम्ही तिच्या शारीरिक रूपावर टीका केलीत, हे तिच्या आत्मसन्मानासाठी हानिकारक आहे.",1,4
महिलांवर टीका करून त्यांना अस्वस्थ करणे हे असंवेदनशील आहे.,1,4
तिच्या कामावर टीका करून तुम्ही तिच्या कर्तृत्वाचा अपमान केला आहे.,1,4
एक महिला म्हणून तिच्या आत्मसन्मानावर टीका करणे हे अत्यंत असंवेदनशील आहे.,1,4
तिच्या चेहऱ्यावर केलेली टिप्पणी त्या व्यक्तीच्या आत्मविश्वासाला हानी पोहोचवते.,1,4
महिलांवर अपमानजनक टिप्पणी करणे हे त्यांना मानसिक त्रास देऊ शकते.,1,4
एक स्त्री म्हणून तिच्या कर्तृत्वावर टीका करणे तुमचं चुकीचं वर्तन आहे.,1,4
"तुम्ही तिच्या शारीरिक स्थितीवर टीका केलीत, हे तिच्या आत्मविश्वासावर गालबोट घालते.",1,4
तिच्या विचारांना अपमानित करून तुम्ही तिच्या मानसिक स्थितीला धक्का दिला आहे.,1,4
"स्त्री म्हणून तिच्या परिश्रमांचं योग्य मूल्यांकन करा, त्यावर टिप्पणी करू नका.",1,4
महिलांना अशा प्रकारे शब्दांनी दुखवणे त्यांच्या आत्मसन्मानावर हल्ला करण्यासारखे आहे.,1,4
"तुम्ही तिच्या शारीरिक रूपावर टीका केलीत, आणि हे तिच्या स्वाभिमानासाठी योग्य नाही.",1,4
"एक स्त्री म्हणून तिच्या विचारांची किमत करा, आणि तिच्या कर्तृत्वावर टीका करू नका.",1,4
तुम्ही तिच्या कार्यावर टीका करून तिच्या कर्तृत्वाला कमी लेखत आहात.,1,4
"महिलांना मानसिक दबावाखाली ठेवणे, त्यांना अस्वस्थ करणे हे अगदी चुकीचं आहे.",1,4
"तुमचं वर्तन तिच्या आत्मसन्मानावर हल्ला करत आहे, आणि ते खूप निंदनीय आहे.",1,4
तुम्ही तिच्या कर्तृत्वावर टीका करून तिच्या परिश्रमांचा अपमान केला आहे.,1,4
"एक महिला म्हणून तिच्या विचारांना मान्यता देणे गरजेचं आहे, त्यावर टीका करणे योग्य नाही.",1,4
"तुम्ही तिच्या मानसिक स्थितीवर टिप्पणी केलीत, त्याला आपल्या विचारांच्या पद्धतीत बदल करायला हवं.",1,4
महिलांना अपमानित करून त्यांच्या मानसिक स्थितीला धक्का देणे हे अत्यंत निंदनीय आहे.,1,4
"तुम्ही तिच्या कार्यावर अशा प्रकारे टीका केलीत, तिला मानसिक त्रास दिला आहे.",1,4
"तुमचं वर्तन तिच्या शारीरिक रूपावर टीका करण्याचे उदाहरण आहे, जे अपमानजनक आहे.",1,4
"एक महिला म्हणून तिच्या अस्तित्वाचा आदर करा, आणि तिच्यावर अपमानजनक शब्द वापरणे हे खूप चुकीचं आहे.",1,4
तुम्ही तिच्या आत्मविश्वासावर केलेली टिप्पणी तीला नकारात्मक वागण्यास भाग पाडते.,1,4
स्त्रियांवर अशा प्रकारच्या टिप्पण्या करताना तुम्ही त्यांच्या आत्मसन्मानावर हल्ला करत आहात.,1,4
तिच्या विचारांवर टीका करून तुम्ही तिच्या मनोबलावर नकारात्मक परिणाम करत आहात.,1,4
महिलांवर टीका करणे त्यांना अपमानित करणे आणि मानसिक त्रास देणे आहे.,1,4
"तुम्ही तिच्या शारीरिक रूपावर टिप्पणी केलीत, ते तिच्या आत्मविश्वासाला धक्का देत आहे.",1,4
"एक स्त्री म्हणून तिच्या विचारांना आणि कर्तृत्वाला मान्यता द्या, त्यावर टीका करू नका.",1,4
महिलांना अशा प्रकारे शारीरिक रूपावर टीका करणे त्यांच्या आत्मसन्मानावर हल्ला करणे आहे.,1,4
तिच्या कार्यावर टीका करणे आणि तिला अपमानित करणे हे खूपच चुकीचं आहे.,1,4
"तुमचं वागणं तिच्या मानसिक स्थितीला धक्का देत आहे, आणि हे स्वीकार्य नाही.",1,4
तुम्ही तिच्या शारीरिक स्थितीवर टीका करून तिच्या आत्मविश्वासाला हानी पोहोचवली आहे.,1,4
महिलांना त्यांच्या विचारांवर अपमानजनक टीका करून त्यांना मानसिक त्रास देणे चुकीचं आहे.,1,4
एक स्त्री म्हणून तिच्या आत्मसन्मानाला इजा पोहोचवणे योग्य नाही.,1,4
"तुम्ही तिच्या आत्मसन्मानावर हल्ला केला आहे, आणि हे खूप चुकीचं आहे.",1,4
महिलांना अपमानित करणे आणि त्यांना नीच ठरवणे हे समाजासाठी घातक आहे.,1,4
तिने केलेल्या कामावर टीका करून तिच्या आत्मसन्मानावर हल्ला केला आहे.,1,4
"तिच्या व्यक्तिमत्वावर टीका करणे, तिच्या आत्मविश्वासाला कमी करण्यास कारणीभूत ठरू शकते.",1,4
महिलांना केवळ त्यांचं रूपावरून टीका केली तर ते त्याच्या आत्मसन्मानाला ठेच पोहोचवू शकतं.,1,4
तुमच्या शब्दांनी तिच्या आत्मविश्वासाला त्रास दिला आहे.,1,4
तुम्ही तिच्या कार्यावर टीका करून तिच्या कर्तृत्वाचं कमी लेखण्याचा प्रयत्न केला आहे.,1,4
महिलांना अपमानित करणं त्यांच्या मानसिक स्थितीला धक्का देऊ शकतं.,1,4
एक महिला म्हणून तिच्या अस्तित्वाचा आदर करा आणि तिला अपमानित करू नका.,1,4
"तुम्ही तिच्या शारीरिक स्थितीवर टीका करत आहात, आणि ते तिच्या आत्मविश्वासासाठी घातक आहे.",1,4
तिच्या विचारांवर टीका करून तुम्ही तिच्या मनोबलावर नकारात्मक प्रभाव पाडला आहे.,1,4
महिला म्हणून तिच्या विचारांवर टीका करणे आणि तिच्या आत्मसन्मानावर हल्ला करणे योग्य नाही.,1,4
एक महिला म्हणून तिच्या कामावर टिप्पणी करून तिच्या आत्मविश्वासावर ठेच पोहोचवणं चुकीचं आहे.,1,4
तिच्या कर्तृत्वावर केलीली टीका तिच्या मनोबलावर नकारात्मक परिणाम करते.,1,4
महिलांना केवळ त्याच्या रूपावरून मूल्यांकन करणे हे तिच्या अस्तित्वाचा अपमान करणे आहे.,1,4
तुम्ही तिच्या शारीरिक स्थितीवर टिप्पण्या करून तिच्या आत्मसन्मानावर हल्ला करत आहात.,1,4
महिलांची कर्तृत्वं टीका करून त्यांना नीच ठरवणं खूप चुकीचं आहे.,1,4
"तुम्ही तिच्या शारीरिक रूपावर टीका केलीत, हे तिच्या आत्मसन्मानावर गंभीर परिणाम करतं.",1,4
त्याच्या रूपावर टिप्पणी करून तुम्ही तिच्या आत्मविश्वासावर गालबोट घातलं आहे.,1,4
"तुम्ही तिच्या विचारांवर टीका केलीत, जे तिच्या मानसिक स्थितीला धोका देतं.",1,4
एक स्त्री म्हणून तिच्या परिश्रमांचा अपमान करणे ही चूक आहे.,1,4
महिलांना त्यांच्या विचारांवर टीका करून त्यांना कमजोर करणे खूप चुकीचं आहे.,1,4
"तिच्या आत्मविश्वासावर टीका करणे, तिच्या भावनिक स्थितीला हानी पोहोचवू शकते.",1,4
तिच्या शारीरिक रूपावर टीका करणे हे तिच्या आत्मसन्मानाच्या हानीकारक आहे.,1,4
तुम्ही तिच्या शारीरिक स्थितीवर टिप्पणी करून तिच्या आत्मविश्वासावर आघात केला आहे.,1,4
"एक स्त्री म्हणून तिच्या व्यक्तिमत्वाची कदर करा, तिच्या रूपावर टीका करू नका.",1,4
"तुम्ही तिच्या कार्यावर अपमानजनक टीका केलीत, हे खूप निंदनीय आहे.",1,4
तिच्या कर्तृत्वावर टीका करणे हे तिच्या आत्मविश्वासाला धक्का देऊ शकते.,1,4
तिच्या विचारांवर अशा प्रकारे टीका करून तिच्या आत्मसन्मानावर हल्ला करणे खूप चुकीचं आहे.,1,4
"महिलांना अपमानित करून त्यांना मानसिक त्रास देणे, हे समाजासाठी धोकादायक आहे.",1,4
"तुमचं वागणं तिच्या आत्मसन्मानावर आघात करतं, आणि ते खूप असंवेदनशील आहे.",1,4
"तुम्ही तिच्या शारीरिक रूपावर टीका केलीत, आणि हे तिच्या आत्मविश्वासासाठी योग्य नाही.",1,4
"एक स्त्री म्हणून तिच्या अस्तित्वाची कदर करा, आणि त्यावर अपमानजनक टिप्पणी करू नका.",1,4
"तिच्या शारीरिक रूपावर टीका करणे, तिला मानसिक त्रास देणं हे अत्यंत निंदनीय आहे.",1,4
तुमचं वागणं तिच्या आत्मसन्मानावर हल्ला करतं आणि ते अपमानजनक आहे.,1,4
महिलांना अशा प्रकारे टिप्पणी करणे त्यांच्या स्वाभिमानावर हल्ला करणं आहे.,1,4
"तिच्या आत्मसन्मानावर हल्ला करणे, तिच्या मानसिक स्थितीला अधिक खराब करणे आहे.",1,4
एक स्त्री म्हणून तिच्या कर्तृत्वावर टीका करणे तिच्या आत्मविश्वासासाठी धोकादायक आहे.,1,4
"तुम्ही तिच्या शारीरिक स्थितीवर टीका केलीत, आणि हे तिच्या आत्मविश्वासावर परिणाम करतं.",1,4
महिलांना अशा प्रकारे अपमानित करणे त्यांना मानसिक त्रास देऊ शकतं.,1,4
एक स्त्री म्हणून तिच्या परिश्रमाचा आदर करा आणि त्यावर टिप्पणी करणे हे अत्यंत असंवेदनशील आहे.,1,4
"तिच्या आत्मविश्वासावर हल्ला करणे, तिला मानसिक त्रास देणे हे चुकीचं आहे.",1,4
"एक स्त्री म्हणून तिच्या विचारांना मान्यता देणे, त्यावर टीका करणे योग्य नाही.",1,4
महिलांना केवळ त्यांच्या शारीरिक रूपावरून अपमान करणे हे त्यांच्या आत्मसन्मानावर हल्ला करणे आहे.,1,4
तुमचं वागणं तिच्या कर्तृत्वावर टीका करणे तिच्या आत्मविश्वासाला धक्का देतं.,1,4
महिलांना त्यांच्या विचारांवर अपमानजनक टिप्पणी करून त्यांना मानसिक त्रास देणं हे असंवेदनशील आहे.,1,4
"तुम्ही तिच्या आत्मसन्मानावर टीका केलीत, आणि हे तिच्या मानसिक स्थितीसाठी घातक आहे.",1,4
स्त्रियांवर अशा प्रकारच्या अपमानजनक शब्दांचा वापर करणे त्यांचा आत्मविश्वास आणि मानसिक स्थितीला धक्का देतं.,1,4
एक स्त्री म्हणून तिच्या शारीरिक स्थितीवर टिप्पणी करणे अत्यंत असंवेदनशील आहे.,1,4
महिलांना त्यांच्या कार्यावर टीका करणे त्यांना मानसिक त्रास देण्यासारखं आहे.,1,4
"तिच्या शारीरिक रूपावर टीका करणे, तिच्या आत्मविश्वासावर गालबोट घालू शकतं.",1,4
"एक स्त्री म्हणून तिच्या अस्तित्वावर टिप्पणी करणे, त्यांना मानसिक त्रास देणं योग्य नाही.",1,4
महिलांना केवळ त्यांच्या शारीरिक रूपावरून मूल्यांकन करणे त्यांना अपमानित करणे आहे.,1,4
"तुम्ही तिच्या आत्मविश्वासावर हल्ला केला आहे, आणि हे तिच्या मानसिक स्थितीसाठी धोकादायक आहे.",1,4
"तिच्या विचारांवर टीका करणे, तिच्या आत्मविश्वासावर नकारात्मक परिणाम करते.",1,4
एक स्त्री म्हणून तिच्या कर्तृत्वावर टीका करणे त्यांना मानसिक त्रास देऊ शकतं.,1,4
तिच्या व्यक्तिमत्वावर अपमानजनक टिप्पणी करून तिच्या आत्मसन्मानावर हल्ला करणे योग्य नाही.,1,4
"महिलांना त्यांच्या रूपावरून चिडवणं, हे त्यांना मानसिक त्रास देऊ शकतं.",1,4
तुम्ही तिच्या व्यक्तिमत्वावर टिप्पणी करून तिच्या आत्मविश्वासावर नकारात्मक परिणाम केला आहे.,1,4
"महिलांना त्यांचं काम करण्यासाठी किंवा विचार मांडण्यासाठी हक्क नाही, असं सांगणं अत्यंत चुकीचं आहे.",1,4
"तिच्या शारीरिक स्थितीवर टीका करणे, तिच्या मानसिक स्थितीला गंभीर हानी पोहोचवू शकते.",1,4
तुम्ही तिच्या व्यक्तिमत्वावर अपमानजनक शब्द वापरून तिच्या आत्मसन्मानावर हल्ला केला आहे.,1,4
महिलांना अपमानित करून त्यांचे आत्मविश्वास आणि स्वाभिमान तोडणे हे अत्यंत असंवेदनशील आहे.,1,4
"तुम्ही तिच्या कामाच्या गुणवत्तेवर टीका केलीत, आणि हे तिच्या आत्मविश्वासासाठी घातक आहे.",1,4
महिलांना त्यांचे विचार मांडण्यासाठी कमी लेखणं त्यांचं मानसिक त्रास वाढवू शकतं.,1,4
"तुम्ही तिच्या शारीरिक स्थितीवर टीका केलीत, जे तिच्या आत्मसन्मानावर गंभीर परिणाम करतं.",1,4
"एक स्त्री म्हणून तिच्या विचारांची आणि कर्तृत्वाची कदर करा, आणि त्यावर अपमानजनक टिप्पणी करू नका.",1,4
तिच्या व्यक्तिमत्वावर टीका करून तिच्या आत्मविश्वासावर गालबोट घालू नका.,1,4
महिलांना त्यांच्या कर्तृत्वासाठी केवळ त्यांचं रूप न पाहता मान्यता द्या.,1,4
"तुम्ही तिच्या शारीरिक स्थितीवर टिप्पण्या केलीत, हे तिच्या मानसिक स्थितीसाठी धोकादायक आहे.",1,4
महिलांना त्यांचं कार्य करण्यास अडचण आणण्याचे तुमचं वागणं खूप चुकीचं आहे.,1,4
तिच्या कार्यावर टीका करून तुम्ही तिच्या आत्मसन्मानावर हल्ला केला आहे.,1,4
"तुम्ही तिच्या कर्तृत्वावर टीका केलीत, आणि हे तिच्या मानसिक स्थितीसाठी धोकादायक आहे.",1,4
एक स्त्री म्हणून तिच्या कार्याची कदर करा आणि त्यावर टीका करून त्याच्या आत्मविश्वासावर आघात करू नका.,1,4
तिच्या शारीरिक रूपावर केलीलेली टीका तिच्या आत्मसन्मानावर गंभीर परिणाम करतं.,1,4
"तुम्ही तिच्या रूपावर चिडवलं आहे, आणि हे तिच्या मानसिक स्थितीसाठी धोका आहे.",1,4
एक स्त्री म्हणून तिच्या शारीरिक स्थितीवर टिप्पणी करणे अत्यंत चुकीचं आहे.,1,4
"महिलांना त्यांचं विचार मांडण्यासाठी अधिकार असावा, हे त्यांना अपमानित करून कधीही कमी लेखू नका.",1,4
"तुम्ही तिच्या व्यक्तिमत्वावर केलीली टीका, तिच्या आत्मसन्मानावर गंभीर आघात करतो.",1,4
महिलांना केवळ त्यांचं रूपावरूनच मान्यता देणे त्यांना मानसिक त्रास देतं.,1,4
"तुम्ही तिच्या कार्यावर टीका केलीत, हे तिच्या आत्मविश्वासावर आणि मानसिक स्थितीवर नकारात्मक परिणाम करतं.",1,4
तिच्या विचारांवर टीका करणे म्हणजे तिच्या व्यक्तिमत्वावर हल्ला करणे आहे.,1,4
तुमच्या शब्दांनी तिच्या आत्मसन्मानावर गंभीर परिणाम केला आहे.,1,4
महिलांना त्यांच्या रूपावरून टीका करणे हे त्यांना अपमानित करणे आहे.,1,4
एक स्त्री म्हणून तिच्या व्यक्तिमत्वाची आणि विचारांची कदर करा.,1,4
तुम्ही तिच्या आत्मविश्वासावर टीका करून तिच्या मानसिक स्थितीसाठी धोका निर्माण केला आहे.,1,4
महिलांना अपमानित करून त्यांना मानसिक त्रास देणं योग्य नाही.,1,4
तिच्या कर्तृत्वावर टिप्पणी करून तिच्या आत्मसन्मानावर हल्ला करणे अत्यंत चुकीचं आहे.,1,4
एक स्त्री म्हणून तिच्या विचारांवर अपमानजनक टिप्पणी करणे त्याला मानसिक त्रास देणं आहे.,1,4
"तुम्ही तिच्या शारीरिक रूपावर टीका केलीत, आणि हे तिच्या आत्मसन्मानावर गंभीर परिणाम करतं.",1,4
महिलांना त्यांच्या कार्यावर टीका करून त्यांचे आत्मविश्वास कमी करणे अत्यंत असंवेदनशील आहे.,1,4
"तिच्या शारीरिक स्थितीवर टीका करणे, तिच्या आत्मविश्वासासाठी घातक आहे.",1,4
"महिलांना त्यांचं अस्तित्व अपमानित करणे, त्यांना मानसिक त्रास देणं हे असंवेदनशील आहे.",1,4
एक स्त्री म्हणून तिच्या व्यक्तिमत्वावर टीका करून तिच्या आत्मसन्मानावर हल्ला करणे अत्यंत निंदनीय आहे.,1,4
तुमचं वागणं तिच्या आत्मसन्मानावर टीका करतं आणि ते मानसिक त्रासाचे कारण बनू शकतं.,1,4
महिलांना त्यांच्या कर्तृत्वावर टीका करून त्यांना मानसिक त्रास देणं खूप चुकीचं आहे.,1,4
तिच्या आत्मविश्वासावर हल्ला करणे म्हणजे तिच्या मानसिक स्थितीला धक्का देणे आहे.,1,4
महिलांना त्यांचं अस्तित्व टीका करणे त्यांना मानसिक त्रास देणं असंवेदनशील आहे.,1,4
"तुम्ही तिच्या व्यक्तिमत्वावर टीका केलीत, हे तिच्या आत्मसन्मानावर गंभीर परिणाम करतं.",1,4
महिलांना त्यांचं अस्तित्व अपमानित करून त्यांना मानसिक त्रास देणे अत्यंत चुकीचं आहे.,1,4
"तुम्ही तिच्या विचारांवर टीका केलीत, आणि हे तिच्या मानसिक स्थितीसाठी घातक आहे.",1,4
महिलांना अपमानित करून त्यांच्या आत्मविश्वासावर हल्ला करणे खूप चुकीचं आहे.,1,4
तिच्या कार्यावर टीका करून तिच्या आत्मसन्मानावर गंभीर परिणाम केला आहे.,1,4
एक स्त्री म्हणून तिच्या व्यक्तिमत्वावर आणि विचारांवर टीका करणे योग्य नाही.,1,4
तुमचं वागणं तिच्या आत्मसन्मानावर हल्ला करतं आणि ते तिच्या मानसिक स्थितीसाठी धोकादायक आहे.,1,4
महिलांना त्यांच्या शारीरिक स्थितीवर अपमान करणे त्यांना मानसिक त्रास देतं.,1,4
तुमचं वागणं तिच्या आत्मविश्वासावर गालबोट घालण्यास कारणीभूत ठरू शकतं.,1,4
महिलांना त्यांच्या व्यक्तिमत्वावर टीका करून त्यांचा आत्मसन्मान तोडण्याचा प्रयत्न करणे खूप चुकीचं आहे.,1,4
एक स्त्री म्हणून तिच्या बुद्धिमत्तेवर प्रश्न उठवणं हे तिच्या आत्मसन्मानावर हल्ला करणे आहे.,1,4
"तिच्या रूपावर टीका करणे, तिच्या मानसिक स्थितीसाठी धोकादायक आहे.",1,4
"महिलांना त्यांचं अस्तित्व पुसून टाकणं, त्यांना मानसिक त्रास देणं अत्यंत खोटं आहे.",1,4
"तुम्ही तिच्या व्यक्तिमत्वावर अपमानजनक टिप्पणी केलीत, आणि हे तिच्या आत्मविश्वासासाठी धोकादायक आहे.",1,4
"तिच्या कर्तृत्वावर टीका करणे, तिच्या आत्मसन्मानावर हल्ला करणे आहे.",1,4
एक स्त्री म्हणून तिच्या विचारांना कमी लेखणं अत्यंत चुकीचं आहे.,1,4
"तिच्या शारीरिक स्थितीवर टीका करणे, तिच्या आत्मविश्वासावर गंभीर परिणाम करणे आहे.",1,4
"महिलांना त्यांच्या कार्यावर चिडवणं, ते मानसिक त्रास देतं.",1,4
"तुम्ही तिच्या व्यक्तिमत्वावर टिप्पणी केलीत, हे तिच्या आत्मसन्मानावर हल्ला आहे.",1,4
"तिच्या शारीरिक स्थितीवर टीका करणे, तिच्या मानसिक स्वास्थ्यासाठी धोकादायक आहे.",1,4
"तुम्ही तिच्या विचारांना कमी लेखून त्यावर टीका केलीत, हे तिच्या आत्मविश्वासावर गंभीर परिणाम करतं.",1,4
"महिलांना त्यांचं व्यक्तिमत्व स्विकारून, ते त्यांना मानसिक त्रास देतं.",1,4
तुम्ही तिच्या कर्तृत्वावर टीका करून तिच्या आत्मविश्वासावर हल्ला केला आहे.,1,4
स्त्रियांना त्यांच्या शारीरिक स्थितीवरून चिडवणं ते त्यांच्या आत्मसन्मानावर गंभीर परिणाम करतं.,1,4
तिच्या रूपावर टिप्पणी करणे म्हणजे तिच्या आत्मसन्मानावर हल्ला करणे आहे.,1,4
"महिलांना त्यांच्या कर्तृत्वावर अपमानजनक टिप्पणी करणे, ते मानसिक त्रास देतं.",1,4
"तुम्ही तिच्या विचारांवर टीका केलीत, आणि हे तिच्या मानसिक स्थितीसाठी धोकादायक आहे.",1,4
महिलांना अपमानित करून त्यांचे आत्मविश्वास तोडणं अत्यंत निंदनीय आहे.,1,4
"तुम्ही तिच्या शारीरिक स्थितीवर टीका केलीत, हे तिच्या मानसिक स्थितीसाठी घातक आहे.",1,4
"महिलांना त्यांच्या विचारांवर चिडवणं, ते मानसिक त्रास देतं.",1,4
